Device Name (ID),Alarm Type,Fleet,Alarm Status,Begin Time,Start position,End Time,End position,Start details,End Details,Start Speed,End Speed,Reporting time,Alarm duration,Re-upload,Process User,Process Time,Process memo,Remark
BKV-771_EVO4(9050380562),Storage Error,TRANSGROUP CAJAM,Alarm End,21/01/2026 14:16:23,"-79.073532,-7.996338",21/01/2026 14:16:23,"-79.073532,-7.996338",NO:sd1 ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:10,,67.54 km/h,67.54 km/h,21/01/2026 14:16:24,0 s,No,,,,Pending
BLI-765_EVO(9050383533),Storage Error,SATURNO CEMENTO,Alarm End,21/01/2026 14:16:22,"-75.989433,-13.080667",21/01/2026 14:16:22,"-75.989433,-13.080667",NO:HDD ; State:L1_Disk failure ; satellites:5,,0.0 km/h,0.0 km/h,21/01/2026 14:16:28,0 s,No,,,,Pending
CHC-259_EVO4(6063452464),Storage Error,GRUPO DAVILA,Alarm End,21/01/2026 14:16:16,"-76.756943,-12.398428",21/01/2026 14:16:16,"-76.756943,-12.398428",NO:hdd ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:18,,83.91 km/h,83.91 km/h,21/01/2026 14:16:20,0 s,No,,,,Pending
BVL-094_EVO(5048985616),Storage Error,ECONMINC,Alarm End,21/01/2026 14:16:14,"-73.146767,-14.682395",21/01/2026 14:16:14,"-73.146767,-14.682395",NO:sd1 ; State:L1_Lost ; satellites:7,,0.0 km/h,0.0 km/h,21/01/2026 15:12:14,0 s,Yes,,,,Pending
BRD-889_EVO(9053659699),Storage Error,HTP,Alarm End,21/01/2026 14:16:13,"-76.973099,-12.059425",21/01/2026 14:16:13,"-76.973099,-12.059425",NO:HDD ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:17,,0.0 km/h,0.0 km/h,21/01/2026 14:16:14,0 s,No,,,,Pending
M3Z-833_EVO4(9053066416),Storage Error,YANACOCHA_CAMIONETAS,Alarm End,21/01/2026 14:16:12,"-78.515434,-6.969523",21/01/2026 14:16:12,"-78.515434,-6.969523",NO:sd1 ; State:L1_Damage ; satellites:11,,0.0 km/h,0.0 km/h,21/01/2026 14:16:14,0 s,No,,,,Pending
M8A-725_EVO4(6063459287),Storage Error,SAGITARIO,Alarm End,21/01/2026 14:16:03,"-78.575722,-7.095043",21/01/2026 14:16:03,"-78.575722,-7.095043",NO:hdd ; State:L3_Cannot overwrite ; satellites:16,,20.59 km/h,20.59 km/h,21/01/2026 14:16:05,0 s,No,,,,Pending
TAD-893_EVO4(9050380588),Storage Error,MULTITRAC,Alarm End,21/01/2026 14:15:53,"-77.070457,-12.00545",21/01/2026 14:15:53,"-77.070457,-12.00545",NO:hdd ; State:L1_Lost ; satellites:9,,0.0 km/h,0.0 km/h,21/01/2026 14:15:57,0 s,No,,,,Pending
M6W-736_EVO4(9053069592),Storage Error,EL PROGRESO,Alarm End,21/01/2026 14:15:42,"-78.533035,-6.674047",21/01/2026 14:15:42,"-78.533035,-6.674047",NO:sd1 ; State:L1_Damage ; satellites:9,,0.0 km/h,0.0 km/h,21/01/2026 14:15:42,0 s,No,,,,Pending
BSY-931_EVO4(8045174195),Storage Error,Primax_Gas,Alarm End,21/01/2026 14:15:37,"-77.065201,-11.864855",21/01/2026 14:15:37,"-77.065201,-11.864855",NO:sd1 ; State:L1_Damage ; satellites:15,,0.0 km/h,0.0 km/h,21/01/2026 14:15:42,0 s,No,,,,Pending
BNN-837_EVO(6063458875),Storage Error,FAMARO,Alarm End,21/01/2026 14:15:27,"-71.618851,-16.302235",21/01/2026 14:15:27,"-71.618851,-16.302235",NO:sd1 ; State:L1_Damage ; satellites:11,,0.0 km/h,0.0 km/h,21/01/2026 14:15:31,0 s,No,,,,Pending
TAN-922_EVO4(6063452332),Storage Error,MULTITRAC,Alarm End,21/01/2026 14:15:09,"-77.916054,-10.464765",21/01/2026 14:15:09,"-77.916054,-10.464765",NO:hdd ; State:L1_Lost ; satellites:17,,73.09 km/h,73.09 km/h,21/01/2026 14:44:47,0 s,Yes,,,,Pending
TAN-922_EVO4(6063452332),Storage Error,MULTITRAC,Alarm End,21/01/2026 14:15:07,"-77.916069,-10.464592",21/01/2026 14:15:07,"-77.916069,-10.464592",NO:hdd ; State:L1_Damage ; satellites:17,,72.22 km/h,72.22 km/h,21/01/2026 14:44:47,0 s,Yes,,,,Pending
BND-866_EVO4(9053078833),Storage Error,MULTITRAC,Alarm End,21/01/2026 14:14:42,"-79.071686,-8.01399",21/01/2026 14:14:42,"-79.071686,-8.01399",NO:hdd ; State:L1_Damage ; satellites:18,,63.95 km/h,63.95 km/h,21/01/2026 14:14:44,0 s,No,,,,Pending
V0O-891_EVO4(8045677239),Storage Error,ANTAPACCAY,Alarm End,21/01/2026 14:14:41,"-71.678635,-16.262697",21/01/2026 14:14:41,"-71.678635,-16.262697",NO:hdd ; State:L1_Lost ; satellites:16,,0.0 km/h,0.0 km/h,21/01/2026 14:14:43,0 s,No,,,,Pending
VAC-821_EVO4(9053064403),Storage Error,INGENIEROS,Alarm End,21/01/2026 14:14:38,"-78.49086,-6.983957",21/01/2026 14:14:38,"-78.49086,-6.983957",NO:hdd ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:16,,22.34 km/h,22.34 km/h,21/01/2026 14:14:40,0 s,No,,,,Pending
V0O-891_EVO4(8045677239),Storage Error,ANTAPACCAY,Alarm End,21/01/2026 14:14:35,"-71.678711,-16.262686",21/01/2026 14:14:35,"-71.678711,-16.262686",NO:hdd ; State:L1_Damage ; satellites:16,,9.89 km/h,9.89 km/h,21/01/2026 14:14:35,0 s,No,,,,Pending
VDE-744_EVO(8042338363),Storage Error,HAGEMSA,Alarm End,21/01/2026 14:14:35,"-71.688866,-16.446064",21/01/2026 14:14:35,"-71.688866,-16.446064","NO:hdd ; State:L2_The disk is written slowly, causing the cached data to be overwritten ; satellites:14",,38.27 km/h,38.27 km/h,21/01/2026 14:15:26,0 s,No,,,,Pending
VAC-821_EVO4(9053064403),Storage Error,INGENIEROS,Alarm End,21/01/2026 14:14:32,"-78.491066,-6.983857",21/01/2026 14:14:32,"-78.491066,-6.983857",NO:hdd ; State:L1_Damage ; satellites:16,,17.18 km/h,17.18 km/h,21/01/2026 14:14:35,0 s,No,,,,Pending
TAD-893_EVO4(9050380588),Storage Error,MULTITRAC,Alarm End,21/01/2026 14:14:24,"-77.067085,-12.00519",21/01/2026 14:14:24,"-77.067085,-12.00519",NO:hdd ; State:L1_Damage ; satellites:9,,29.41 km/h,29.41 km/h,21/01/2026 14:14:25,0 s,No,,,,Pending
VDR-773_EVO(6062890565),Storage Error,M&P,Alarm End,21/01/2026 14:14:24,"-71.401939,-16.062618",21/01/2026 14:14:24,"-71.401939,-16.062618",NO:sd1 ; State:L1_Lost ; satellites:17,,59.73 km/h,59.73 km/h,21/01/2026 14:35:15,0 s,Yes,,,,Pending
BUN-936_EVO(6063461507),Storage Error,SATURNO CATALINA HUANCA,Alarm End,21/01/2026 14:14:21,"-76.88398,-11.973521",21/01/2026 14:14:21,"-76.88398,-11.973521",NO:hdd ; State:L1_Lost ; satellites:12,,0.0 km/h,0.0 km/h,21/01/2026 21:07:18,0 s,Yes,,,,Pending
M7W-892_EVO4(6063458255),Storage Error,MULT. TRNSP. CAJAMARCA,Alarm End,21/01/2026 14:14:17,"-78.502571,-7.170432",21/01/2026 14:14:17,"-78.502571,-7.170432",NO:sd1 ; State:L1_Damage ; satellites:10,,4.58 km/h,4.58 km/h,21/01/2026 14:14:18,0 s,No,,,,Pending
V0O-891_EVO4(8045677239),Storage Error,ANTAPACCAY,Alarm End,21/01/2026 14:14:14,"-71.679863,-16.262381",21/01/2026 14:14:14,"-71.679863,-16.262381",NO:hdd ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:16,,32.2 km/h,32.2 km/h,21/01/2026 14:14:14,0 s,No,,,,Pending
BRD-889_EVO(9053659699),Storage Error,HTP,Alarm End,21/01/2026 14:14:13,"-76.973099,-12.059425",21/01/2026 14:14:13,"-76.973099,-12.059425",NO:HDD ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:17,,0.0 km/h,0.0 km/h,21/01/2026 14:14:14,0 s,No,,,,Pending
VAC-821_EVO4(9053064403),Storage Error,INGENIEROS,Alarm End,21/01/2026 14:14:07,"-78.492462,-6.984398",21/01/2026 14:14:07,"-78.492462,-6.984398",NO:hdd ; State:L1_Lost ; satellites:17,,22.84 km/h,22.84 km/h,21/01/2026 14:14:10,0 s,No,,,,Pending
M8A-853_EVO4(9053068453),Storage Error,G&S SERVICIOS,Alarm End,21/01/2026 14:14:04,"-78.549706,-6.991477",21/01/2026 14:14:04,"-78.549706,-6.991477","NO:hdd ; State:L1_There are too many bad blocks in disk video storage, more than 20% ; satellites:19",,0.0 km/h,0.0 km/h,21/01/2026 14:14:05,0 s,No,,,,Pending
BSJ-858_EVO(6063467280),Storage Error,HAGEMSA,Alarm End,21/01/2026 14:13:48,"-71.59584,-16.455153",21/01/2026 14:13:48,"-71.59584,-16.455153","NO:sd3 ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:16",,0.0 km/h,0.0 km/h,21/01/2026 14:13:49,0 s,No,,,,Pending
BLI-765_EVO(9050383533),Storage Error,SATURNO CEMENTO,Alarm End,21/01/2026 14:13:33,"-75.989433,-13.080667",21/01/2026 14:13:33,"-75.989433,-13.080667",NO:HDD ; State:L1_Damage ; satellites:5,,0.0 km/h,0.0 km/h,21/01/2026 14:13:49,0 s,No,,,,Pending
M5S-030_EVO4(6063452225),Storage Error,AHORRO,Alarm End,21/01/2026 14:13:26,"-78.514549,-6.97203",21/01/2026 14:13:26,"-78.514549,-6.97203",NO:hdd ; State:L1_Lost ; satellites:14,,0.0 km/h,0.0 km/h,21/01/2026 14:13:41,0 s,No,,,,Pending
BLI-834_EVO(9050382253),Storage Error,SATURNO ATACOCHA,Alarm End,21/01/2026 14:13:20,"-77.124153,-12.049176",21/01/2026 14:13:20,"-77.124153,-12.049176",NO:sd1 ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:8,,0.0 km/h,0.0 km/h,21/01/2026 14:13:21,0 s,No,,,,Pending
BLI-834_EVO(9050382253),Storage Error,SATURNO ATACOCHA,Alarm End,21/01/2026 14:13:20,"-77.124153,-12.049176",21/01/2026 14:13:20,"-77.124153,-12.049176",NO:HDD ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:8,,0.0 km/h,0.0 km/h,21/01/2026 14:13:21,0 s,No,,,,Pending
CBL-910_EVO4(9053086976),Storage Error,EL PROGRESO,Alarm End,21/01/2026 14:13:17,"-78.533585,-6.674093",21/01/2026 14:13:17,"-78.533585,-6.674093",NO:sd1 ; State:L3_Cannot overwrite ; satellites:16,,0.0 km/h,0.0 km/h,21/01/2026 14:13:18,0 s,No,,,,Pending
BKV-771_EVO4(9050380562),Storage Error,TRANSGROUP CAJAM,Alarm End,21/01/2026 14:13:14,"-79.073105,-8.017143",21/01/2026 14:13:14,"-79.073105,-8.017143",NO:hdd ; State:L1_Lost ; satellites:11,,64.37 km/h,64.37 km/h,21/01/2026 14:13:13,0 s,No,,,,Pending
BLI-765_EVO(9050383533),Storage Error,SATURNO CEMENTO,Alarm End,21/01/2026 14:13:12,"-75.989433,-13.080667",21/01/2026 14:13:12,"-75.989433,-13.080667",NO:HDD ; State:L1_Disk failure ; satellites:5,,0.0 km/h,0.0 km/h,21/01/2026 14:13:17,0 s,No,,,,Pending
BKV-771_EVO4(9050380562),Storage Error,TRANSGROUP CAJAM,Alarm End,21/01/2026 14:13:03,"-79.073807,-8.018657",21/01/2026 14:13:03,"-79.073807,-8.018657",NO:hdd ; State:L1_Damage ; satellites:11,,67.17 km/h,67.17 km/h,21/01/2026 14:13:04,0 s,No,,,,Pending
M3V-944_EVO4(9053083510),Storage Error,YANACOCHA_CAMIONETAS,Alarm End,21/01/2026 14:12:57,"-78.544205,-6.9878",21/01/2026 14:12:57,"-78.544205,-6.9878",NO:hdd ; State:L1_Lost ; satellites:18,,31.65 km/h,31.65 km/h,21/01/2026 14:13:17,0 s,No,,,,Pending
TAN-922_EVO4(6063452332),Storage Error,MULTITRAC,Alarm End,21/01/2026 14:12:53,"-77.929405,-10.444342",21/01/2026 14:12:53,"-77.929405,-10.444342",NO:hdd ; State:L1_Damage ; satellites:16,,77.94 km/h,77.94 km/h,21/01/2026 14:44:40,0 s,Yes,,,,Pending
BAI-835_EVO4(6063455566),Storage Error,RENOVA - YANACOCHA,Alarm End,21/01/2026 14:12:41,"-73.304245,-16.346685",21/01/2026 14:12:41,"-73.304245,-16.346685",NO:hdd ; State:L3_The disk cannot be mounted ; satellites:15,,40.47 km/h,40.47 km/h,21/01/2026 14:25:12,0 s,Yes,,,,Pending
BRT-919_EVO(5047564750),Storage Error,NOATUM,Alarm End,21/01/2026 14:12:40,"-72.854378,-16.548244",21/01/2026 14:12:40,"-72.854378,-16.548244",NO:sd1 ; State:L2_Disk pauses to write video: 3 consecutive pauses will be reported once ; satellites:9,,0.0 km/h,0.0 km/h,21/01/2026 14:30:59,0 s,Yes,,,,Pending
CHC-259_EVO4(6063452464),Storage Error,GRUPO DAVILA,Alarm End,21/01/2026 14:12:30,"-76.756638,-12.445619",21/01/2026 14:12:30,"-76.756638,-12.445619",NO:hdd ; State:L1_Lost ; satellites:17,,68.11 km/h,68.11 km/h,21/01/2026 14:12:34,0 s,No,,,,Pending
CHC-259_EVO4(6063452464),Storage Error,GRUPO DAVILA,Alarm End,21/01/2026 14:12:29,"-76.756607,-12.445775",21/01/2026 14:12:29,"-76.756607,-12.445775",NO:hdd ; State:L1_Damage ; satellites:17,,67.39 km/h,67.39 km/h,21/01/2026 14:12:31,0 s,No,,,,Pending
TAN-922_EVO4(6063452332),Storage Error,MULTITRAC,Alarm End,21/01/2026 14:12:23,"-77.93055,-10.43857",21/01/2026 14:12:23,"-77.93055,-10.43857",NO:hdd ; State:L2_Write block failed ; satellites:16,,74.4 km/h,74.4 km/h,21/01/2026 14:44:39,0 s,Yes,,,,Pending
BVT-947_EVO(9053658436),Storage Error,TRANSCORD,Alarm End,21/01/2026 14:12:19,"-77.113129,-12.007691",21/01/2026 14:12:19,"-77.113129,-12.007691","NO:HDD ; State:L2_The disk is written slowly, causing the cached data to be overwritten ; satellites:16",,38.72 km/h,38.72 km/h,21/01/2026 14:12:20,0 s,No,,,,Pending
CBL-910_EVO4(9053086976),Storage Error,EL PROGRESO,Alarm End,21/01/2026 14:12:17,"-78.533585,-6.674093",21/01/2026 14:12:17,"-78.533585,-6.674093",NO:sd1 ; State:L3_Cannot overwrite ; satellites:16,,0.0 km/h,0.0 km/h,21/01/2026 14:12:18,0 s,No,,,,Pending
V0C-794_EVO(6062897149),Storage Error,M&P,Alarm End,21/01/2026 14:12:17,"-71.421623,-14.790332",21/01/2026 14:12:17,"-71.421623,-14.790332",NO:sd1 ; State:L1_Lost ; satellites:16,,60.42 km/h,60.42 km/h,21/01/2026 14:12:19,0 s,No,,,,Pending
VCW-924_EVO4(9053063777),Storage Error,TRANSMDICAS,Alarm End,21/01/2026 14:12:17,"-71.581429,-16.344616",21/01/2026 14:12:17,"-71.581429,-16.344616",NO:hdd ; State:L1_Lost ; satellites:5,,0.0 km/h,0.0 km/h,21/01/2026 14:14:02,0 s,No,,,,Pending
VCW-924_EVO4(9053063777),Storage Error,TRANSMDICAS,Alarm End,21/01/2026 14:12:15,"-71.581429,-16.344616",21/01/2026 14:12:15,"-71.581429,-16.344616",NO:hdd ; State:L1_Damage ; satellites:5,,0.0 km/h,0.0 km/h,21/01/2026 14:13:59,0 s,No,,,,Pending
V0P-602_EVO4(8045474066),Storage Error,ANTONIO,Alarm End,21/01/2026 14:12:06,"-71.561966,-16.407578",21/01/2026 14:12:06,"-71.561966,-16.407578",NO:sd1 ; State:L3_Cannot overwrite ; satellites:7,,0.0 km/h,0.0 km/h,21/01/2026 14:12:09,0 s,No,,,,Pending
TAD-893_EVO4(9050380588),Storage Error,MULTITRAC,Alarm End,21/01/2026 14:12:02,"-77.061302,-12.008275",21/01/2026 14:12:02,"-77.061302,-12.008275",NO:sd1 ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:10,,53.76 km/h,53.76 km/h,21/01/2026 14:12:04,0 s,No,,,,Pending
CBK-755_EVO(8045167181),Storage Error,DEFASA,Alarm End,21/01/2026 14:12:01,"-75.738609,-14.076346",21/01/2026 14:12:01,"-75.738609,-14.076346","NO:sd1 ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:10",,0.0 km/h,0.0 km/h,21/01/2026 14:12:04,0 s,No,,,,Pending
BRD-889_EVO(9053659699),Storage Error,HTP,Alarm End,21/01/2026 14:11:57,"-76.973099,-12.059425",21/01/2026 14:11:57,"-76.973099,-12.059425","NO:HDD ; State:L2_The disk is written slowly, causing the cached data to be overwritten ; satellites:17",,0.0 km/h,0.0 km/h,21/01/2026 14:12:00,0 s,No,,,,Pending
M5S-030_EVO4(6063452225),Storage Error,AHORRO,Alarm End,21/01/2026 14:11:52,"-78.516487,-6.970573",21/01/2026 14:11:52,"-78.516487,-6.970573",NO:hdd ; State:L3_The disk cannot be mounted ; satellites:7,,9.97 km/h,9.97 km/h,21/01/2026 14:12:09,0 s,No,,,,Pending
BND-866_EVO4(9053078833),Storage Error,MULTITRAC,Alarm End,21/01/2026 14:11:41,"-79.084389,-8.042078",21/01/2026 14:11:41,"-79.084389,-8.042078",NO:hdd ; State:L1_Lost ; satellites:17,,67.5 km/h,67.5 km/h,21/01/2026 14:12:09,0 s,No,,,,Pending
BKK-834_EVO(8047693838),Storage Error,NOATUM,Alarm End,21/01/2026 14:11:41,"-72.85424,-16.548458",21/01/2026 14:11:41,"-72.85424,-16.548458","NO:sd1 ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:5",,0.0 km/h,0.0 km/h,21/01/2026 14:31:03,0 s,Yes,,,,Pending
M8A-725_EVO4(6063459287),Storage Error,SAGITARIO,Alarm End,21/01/2026 14:11:38,"-78.571243,-7.097618",21/01/2026 14:11:38,"-78.571243,-7.097618",NO:sd1 ; State:L1_Lost ; satellites:16,,41.6 km/h,41.6 km/h,21/01/2026 14:11:40,0 s,No,,,,Pending
V0O-891_EVO4(8045677239),Storage Error,ANTAPACCAY,Alarm End,21/01/2026 14:11:33,"-71.682426,-16.25618",21/01/2026 14:11:33,"-71.682426,-16.25618",NO:hdd ; State:L1_Damage ; satellites:9,,0.0 km/h,0.0 km/h,21/01/2026 14:11:35,0 s,No,,,,Pending
VAC-821_EVO4(9053064403),Storage Error,INGENIEROS,Alarm End,21/01/2026 14:11:30,"-78.495605,-6.979337",21/01/2026 14:11:30,"-78.495605,-6.979337",NO:hdd ; State:L1_Damage ; satellites:18,,0.0 km/h,0.0 km/h,21/01/2026 14:11:32,0 s,No,,,,Pending
BKM-742_EVO4(6063456135),Storage Error,TRANSGROUP CAJAM,Alarm End,21/01/2026 14:11:29,"-75.079041,-15.220899",21/01/2026 14:11:29,"-75.079041,-15.220899",NO:hdd ; State:L1_Lost ; satellites:14,,0.0 km/h,0.0 km/h,21/01/2026 14:11:32,0 s,No,,,,Pending
BLI-905_EVO(9050384663),Storage Error,SATURNO ATACOCHA,Alarm End,21/01/2026 14:11:26,"0.0,0.0",21/01/2026 14:11:26,"0.0,0.0","NO:sd1 ; State:L3_Disk invalid block: Judge the video partition, at the beginning of formatting, or when the key information of the corresponding file is updated later ; satellites:0",,0.0 km/h,0.0 km/h,21/01/2026 14:11:27,0 s,No,,,,Pending
T8K-947_EVO4(6063459352),Storage Error,TRANSGROUP CAJAM,Alarm End,21/01/2026 14:11:24,"-76.979149,-12.082138",21/01/2026 14:11:24,"-76.979149,-12.082138",NO:hdd ; State:L3_The disk cannot be mounted ; satellites:16,,59.58 km/h,59.58 km/h,21/01/2026 14:11:26,0 s,No,,,,Pending
M8G-846_EVO4(9053066564),Storage Error,RANSA-YANACOCHA,Alarm End,21/01/2026 14:11:22,"-78.59272,-7.056277",21/01/2026 14:11:22,"-78.59272,-7.056277",NO:hdd ; State:L1_Damage ; satellites:19,,42.88 km/h,42.88 km/h,21/01/2026 14:11:22,0 s,No,,,,Pending
AJH-943_EVO(3070952730),Storage Error,CENTENARIO,Alarm End,21/01/2026 14:11:17,"-70.881798,-17.994354",21/01/2026 14:11:17,"-70.881798,-17.994354",NO:hdd ; State:L3_Cannot overwrite ; satellites:9,,0.0 km/h,0.0 km/h,21/01/2026 14:11:20,0 s,No,,,,Pending
BLI-834_EVO(9050382253),Storage Error,SATURNO ATACOCHA,Alarm End,21/01/2026 14:11:12,"-77.124153,-12.049176",21/01/2026 14:11:12,"-77.124153,-12.049176",NO:sd1 ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:8,,0.0 km/h,0.0 km/h,21/01/2026 14:11:13,0 s,No,,,,Pending
BLI-834_EVO(9050382253),Storage Error,SATURNO ATACOCHA,Alarm End,21/01/2026 14:11:12,"-77.124153,-12.049176",21/01/2026 14:11:12,"-77.124153,-12.049176",NO:HDD ; State:L1_The disk has not recorded for a long time: no recording has been written for more than 2 minutes ; satellites:8,,0.0 km/h,0.0 km/h,21/01/2026 14:11:13,0 s,No,,,,Pending
BKM-742_EVO4(6063456135),Storage Error,TRANSGROUP CAJAM,Alarm End,21/01/2026 14:11:07,"-75.079041,-15.220899",21/01/2026 14:11:07,"-75.079041,-15.220899",NO:hdd ; State:L1_Damage ; satellites:14,,0.0 km/h,0.0 km/h,21/01/2026 14:11:11,0 s,No,,,,Pending
V0P-602_EVO4(8045474066),Storage Error,ANTONIO,Alarm End,21/01/2026 14:11:06,"-71.561966,-16.407578",21/01/2026 14:11:06,"-71.561966,-16.407578",NO:sd1 ; State:L3_Cannot overwrite ; satellites:7,,0.0 km/h,0.0 km/h,21/01/2026 14:11:11,0 s,No,,,,Pending
CBL-910_EVO4(9053086976),Storage Error,EL PROGRESO,Alarm End,21/01/2026 14:11:01,"-78.533585,-6.674093",21/01/2026 14:11:01,"-78.533585,-6.674093",NO:sd1 ; State:L3_Cannot overwrite ; satellites:16,,0.0 km/h,0.0 km/h,21/01/2026 14:11:04,0 s,No,,,,Pending
BKV-771_EVO4(9050380562),Storage Error,TRANSGROUP CAJAM,Alarm End,21/01/2026 14:10:43,"-79.08284,-8.038208",21/01/2026 14:10:43,"-79.08284,-8.038208","NO:hdd ; State:L1_There are too many bad blocks in disk video storage, more than 20% ; satellites:11",,57.33 km/h,57.33 km/h,21/01/2026 14:12:31,0 s,No,,,,Pending
TAD-893_EVO4(9050380588),Storage Error,MULTITRAC,Alarm End,21/01/2026 14:10:41,"-77.059792,-12.017493",21/01/2026 14:10:41,"-77.059792,-12.017493",NO:hdd ; State:L1_Lost ; satellites:10,,46.43 km/h,46.43 km/h,21/01/2026 14:10:42,0 s,No,,,,Pending
BXB-916_EVO(6062889732),Storage Error,LIMA GAS_A,Alarm End,21/01/2026 14:10:37,"-71.5923,-16.335258",21/01/2026 14:10:37,"-71.5923,-16.335258",NO:sd1 ; State:L1_Lost ; satellites:9,,0.0 km/h,0.0 km/h,21/01/2026 14:10:38,0 s,No,,,,Pending
BLI-765_EVO(9050383533),Storage Error,SATURNO CEMENTO,Alarm End,21/01/2026 14:10:22,"-75.989433,-13.080667",21/01/2026 14:10:22,"-75.989433,-13.080667",NO:HDD ; State:L1_Damage ; satellites:5,,0.0 km/h,0.0 km/h,21/01/2026 14:10:37,0 s,No,,,,Pending
BSY-931_EVO4(8045174195),Storage Error,Primax_Gas,Alarm End,21/01/2026 14:10:18,"-77.065201,-11.864855",21/01/2026 14:10:18,"-77.065201,-11.864855",NO:sd1 ; State:L1_Damage ; satellites:15,,0.0 km/h,0.0 km/h,21/01/2026 14:10:18,0 s,No,,,,Pending
BYY-387_EVO(9050384705),Storage Error,RANSA_PETROTAL,Alarm End,21/01/2026 14:10:16,"-73.302505,-3.785235",21/01/2026 14:10:16,"-73.302505,-3.785235","NO:hdd ; State:L1_There are too many bad blocks in disk video storage, more than 20% ; satellites:19",,0.0 km/h,0.0 km/h,21/01/2026 14:10:17,0 s,No,,,,Pending
TAN-922_EVO4(6063452332),Storage Error,MULTITRAC,Alarm End,21/01/2026 14:10:16,"-77.926758,-10.422258",21/01/2026 14:10:16,"-77.926758,-10.422258",NO:hdd ; State:L1_Damage ; satellites:15,,26.54 km/h,26.54 km/h,21/01/2026 14:44:38,0 s,Yes,,,,Pending
CBL-910_EVO4(9053086976),Storage Error,EL PROGRESO,Alarm End,21/01/2026 14:10:02,"-78.53334,-6.674227",21/01/2026 14:10:02,"-78.53334,-6.674227",NO:sd1 ; State:L3_Cannot overwrite ; satellites:7,,0.0 km/h,0.0 km/h,21/01/2026 14:10:04,0 s,No,,,,Pending
BLI-765_EVO(9050383533),Storage Error,SATURNO CEMENTO,Alarm End,21/01/2026 14:10:01,"-75.989433,-13.080667",21/01/2026 14:10:01,"-75.989433,-13.080667",NO:HDD ; State:L1_Disk failure ; satellites:5,,0.0 km/h,0.0 km/h,21/01/2026 14:10:04,0 s,No,,,,Pending
CHC-259_EVO4(6063452464),Storage Error,GRUPO DAVILA,Alarm End,21/01/2026 14:09:54,"-76.751358,-12.464929",21/01/2026 14:09:54,"-76.751358,-12.464929",NO:hdd ; State:L1_Damage ; satellites:17,,78.73 km/h,78.73 km/h,21/01/2026 14:09:56,0 s,No,,,,Pending
TAD-893_EVO4(9050380588),Storage Error,MULTITRAC,Alarm End,21/01/2026 14:09:53,"-77.059265,-12.02077",21/01/2026 14:09:53,"-77.059265,-12.02077",NO:hdd ; State:L1_Damage ; satellites:10,,23.92 km/h,23.92 km/h,21/01/2026 14:09:56,0 s,No,,,,Pending
BSG-816_EVO4(6062890490),Storage Error,MULTITRAC,Alarm End,21/01/2026 14:09:51,"-76.896591,-12.271751",21/01/2026 14:09:51,"-76.896591,-12.271751",NO:hdd ; State:L1_Damage ; satellites:17,,64.76 km/h,64.76 km/h,21/01/2026 18:20:35,0 s,Yes,,,,Pending
VCA-789_EVO(6062894229),Storage Error,M&P,Alarm End,21/01/2026 14:09:50,"-71.397621,-14.959521",21/01/2026 14:09:50,"-71.397621,-14.959521",NO:sd1 ; State:L1_Lost ; satellites:14,,0.0 km/h,0.0 km/h,21/01/2026 14:09:52,0 s,No,,,,Pending
